Timestamp,RSSI,Link Quality,Ping Delay,label
2025-04-14 10:28:45,-50,60,2.55,0
2025-04-14 10:28:55,-50,60,4.74,0
2025-04-14 10:29:05,-50,60,7.94,0
2025-04-14 10:29:15,-49,61,3.89,0
2025-04-14 10:29:25,-49,61,5.45,0
2025-04-14 10:29:35,-49,61,2.96,0
2025-04-14 10:29:45,-49,61,5.52,0
2025-04-14 10:29:55,-50,60,3.62,0
2025-04-14 10:30:05,-50,60,3.66,0
2025-04-14 10:30:15,-49,61,6.91,0
2025-04-14 10:30:25,-50,60,4.26,0
2025-04-14 10:30:35,-50,60,4.55,0
2025-04-14 10:30:45,-51,59,3.9,0
2025-04-14 10:30:55,-50,60,4.63,0
2025-04-14 10:31:05,-50,60,4.32,0
2025-04-14 10:31:15,-50,60,2.96,0
2025-04-14 10:31:25,-49,61,4.54,0
2025-04-14 10:31:35,-51,59,5.52,0
2025-04-14 10:31:45,-51,59,2.82,0
2025-04-14 10:31:55,-50,60,3.66,0
2025-04-14 10:32:05,-51,59,4.19,0
2025-04-14 10:32:15,-50,60,3.95,0
2025-04-14 10:32:25,-49,61,4.47,0
2025-04-14 10:32:35,-50,60,8.45,0
2025-04-14 10:32:45,-49,61,2.68,0
2025-04-14 10:32:55,-49,61,5.14,0
2025-04-14 10:33:05,-49,61,8.52,0
2025-04-14 10:33:15,-49,61,3.57,0
2025-04-14 10:33:25,-49,61,2.37,0
2025-04-14 10:33:35,-50,60,3.81,0
2025-04-14 10:33:45,-51,59,5.57,0
2025-04-14 10:33:55,-50,60,3.36,0
2025-04-14 10:34:05,-50,60,3.62,0
2025-04-14 10:34:15,-50,60,4.45,0
2025-04-14 10:34:25,-50,60,4.87,0
2025-04-14 10:34:35,-50,60,5.87,0
2025-04-14 10:34:46,-50,60,4.14,0
2025-04-14 10:34:56,-51,59,3.71,0
2025-04-14 10:35:06,-50,60,3.96,0
2025-04-14 10:35:16,-50,60,3.51,0
2025-04-14 10:35:26,-50,60,2.99,0
2025-04-14 10:35:36,-50,60,4.39,0
2025-04-14 10:35:46,-49,61,4.35,0
2025-04-14 10:35:56,-49,61,4.24,0
2025-04-14 10:36:06,-49,61,4.31,0
2025-04-14 10:36:16,-48,62,8.66,0
2025-04-14 10:36:26,-49,61,9.42,0
2025-04-14 10:36:36,-50,60,4.05,0
2025-04-14 10:36:46,-49,61,4.08,0
2025-04-14 10:36:56,-49,61,3.02,0
2025-04-14 10:37:06,-49,61,7.06,0
2025-04-14 10:37:16,-50,60,3.62,0
2025-04-14 10:37:26,-49,61,3.62,0
2025-04-14 10:37:36,-49,61,5.36,0
2025-04-14 10:37:46,-53,57,3.75,0
2025-04-14 10:37:56,-49,61,5.39,0
2025-04-14 10:38:06,-49,61,4.03,0
2025-04-14 10:38:16,-49,61,4.02,0
2025-04-14 10:38:26,-49,61,4.25,0
2025-04-14 10:38:36,-49,61,4.54,0
2025-04-14 10:38:46,-49,61,4.34,0
2025-04-14 10:38:56,-49,61,4.46,0
2025-04-14 10:39:06,-49,61,4.63,0
2025-04-14 10:39:16,-49,61,3.71,0
2025-04-14 10:39:26,-49,61,2.88,0
2025-04-14 10:39:36,-49,61,4.22,0
2025-04-14 10:39:46,-50,60,4.11,0
2025-04-14 10:39:56,-50,60,3.91,0
2025-04-14 10:40:06,-50,60,4.62,0
2025-04-14 10:40:16,-49,61,3.75,0
2025-04-14 10:40:26,-50,60,6.69,0
2025-04-14 10:40:36,-50,60,11.8,0
2025-04-14 10:40:46,-49,61,6.83,0
2025-04-14 10:40:56,-49,61,3.27,0
2025-04-14 10:41:06,-50,60,3.63,0
2025-04-14 10:41:16,-49,61,4.43,0
2025-04-14 10:41:26,-48,62,2.96,0
2025-04-14 10:41:36,-49,61,6.99,0
2025-04-14 10:41:46,-49,61,2.92,0
2025-04-14 10:41:56,-49,61,6.11,0
2025-04-14 10:42:06,-49,61,6.77,0
2025-04-14 10:42:16,-49,61,12.2,0
2025-04-14 10:42:26,-51,59,3.36,0
2025-04-14 10:42:36,-50,60,3.2,0
2025-04-14 10:42:46,-49,61,3.58,0
2025-04-14 10:42:56,-49,61,4.62,0
2025-04-14 10:43:06,-50,60,4.37,0
2025-04-14 10:43:16,-49,61,9.18,0
2025-04-14 10:43:26,-49,61,4.06,0
2025-04-14 10:43:36,-49,61,3.98,0
2025-04-14 10:43:46,-50,60,4.22,0
2025-04-14 10:43:56,-49,61,4.46,0
2025-04-14 10:44:06,-50,60,3.19,0
2025-04-14 10:44:16,-49,61,4.58,0
2025-04-14 10:44:27,-49,61,4.58,0
2025-04-14 10:44:37,-50,60,4.86,0
2025-04-14 10:44:47,-50,60,4.48,0
2025-04-14 10:44:57,-50,60,5.08,0
2025-04-14 10:45:07,-50,60,4.0,0
2025-04-14 10:45:17,-50,60,3.95,0
2025-04-14 10:45:27,-50,60,3.4,0
2025-04-14 10:45:37,-50,60,5.28,0
2025-04-14 10:45:47,-50,60,3.19,0
2025-04-14 10:45:57,-50,60,4.36,0
2025-04-14 10:46:07,-50,60,13.2,0
2025-04-14 10:46:17,-49,61,4.31,0
2025-04-14 10:46:27,-49,61,4.65,0
2025-04-14 10:46:37,-50,60,4.26,0
2025-04-14 10:46:47,-50,60,6.83,0
2025-04-14 10:46:57,-51,59,4.63,0
2025-04-14 10:47:07,-49,61,11.9,0
2025-04-14 10:47:17,-50,60,3.1,0
2025-04-14 10:47:27,-49,61,3.98,0
2025-04-14 10:47:37,-49,61,7.12,0
2025-04-14 10:47:47,-49,61,5.05,0
2025-04-14 10:47:57,-49,61,4.28,0
2025-04-14 10:48:07,-49,61,4.48,0
2025-04-14 10:48:17,-49,61,4.14,0
2025-04-14 10:48:27,-49,61,3.76,0
2025-04-14 10:48:37,-49,61,3.56,0
2025-04-14 10:48:47,-49,61,3.95,0
2025-04-14 10:48:57,-49,61,4.64,0
2025-04-14 10:49:07,-49,61,3.12,0
2025-04-14 10:49:17,-49,61,4.27,0
2025-04-14 10:49:27,-49,61,5.4,0
2025-04-14 10:49:37,-49,61,3.86,0
2025-04-14 10:49:47,-49,61,3.73,0
2025-04-14 10:49:57,-50,60,11.8,0
2025-04-14 10:50:07,-50,60,5.27,0
2025-04-14 10:50:17,-50,60,5.31,0
2025-04-14 10:50:27,-51,59,2.75,0
2025-04-14 10:50:37,-50,60,4.28,0
2025-04-14 10:50:47,-51,59,4.14,0
2025-04-14 10:50:57,-50,60,2.61,0
2025-04-14 10:51:07,-50,60,4.94,0
2025-04-14 10:51:17,-50,60,4.14,0
2025-04-14 10:51:27,-50,60,3.5,0
2025-04-14 10:51:37,-50,60,4.45,0
2025-04-14 10:51:47,-52,58,4.32,0
2025-04-14 10:51:57,-50,60,5.6,0
2025-04-14 10:52:07,-50,60,4.3,0
2025-04-14 10:52:17,-50,60,4.18,0
2025-04-14 10:52:27,-50,60,4.19,0
2025-04-14 10:52:37,-51,59,2.69,0
2025-04-14 10:52:47,-50,60,4.39,0
2025-04-14 10:52:57,-50,60,3.96,0
2025-04-14 10:53:07,-49,61,5.45,0
2025-04-14 10:53:17,-50,60,4.17,0
2025-04-14 10:53:27,-50,60,3.67,0
2025-04-14 10:53:37,-50,60,3.39,0
2025-04-14 10:53:47,-50,60,3.57,0
2025-04-14 10:53:58,-50,60,3.71,0
2025-04-14 10:54:08,-50,60,4.68,0
2025-04-14 10:54:18,-50,60,3.91,0
2025-04-14 10:54:28,-50,60,3.62,0
2025-04-14 10:54:38,-50,60,4.46,0
2025-04-14 10:54:48,-50,60,4.53,0
2025-04-14 10:54:58,-50,60,7.09,0
2025-04-14 10:55:08,-50,60,4.05,0
2025-04-14 10:55:18,-50,60,4.43,0
2025-04-14 10:55:28,-50,60,3.28,0
2025-04-14 10:55:38,-50,60,5.44,0
2025-04-14 10:55:48,-51,59,2.69,0
2025-04-14 10:55:58,-49,61,6.28,0
2025-04-14 10:56:08,-49,61,4.05,0
2025-04-14 10:56:18,-49,61,7.19,0
2025-04-14 10:56:28,-49,61,3.75,0
2025-04-14 10:56:38,-49,61,4.42,0
2025-04-14 10:56:48,-49,61,4.03,0
2025-04-14 10:56:58,-49,61,4.01,0
2025-04-14 10:57:08,-49,61,3.2,0
2025-04-14 10:57:18,-49,61,3.91,0
2025-04-14 10:57:28,-50,60,4.93,0
2025-04-14 10:57:38,-49,61,4.44,0
2025-04-14 10:57:48,-49,61,3.95,0
2025-04-14 10:57:58,-50,60,3.44,0
2025-04-14 10:58:08,-51,59,4.39,0
2025-04-14 10:58:18,-49,61,3.75,0
2025-04-14 10:58:28,-51,59,3.91,0
2025-04-14 10:58:38,-50,60,3.35,0
2025-04-14 10:58:48,-49,61,3.27,0
2025-04-14 10:58:58,-49,61,4.36,0
2025-04-14 10:59:08,-49,61,4.24,0
2025-04-14 10:59:18,-49,61,3.3,0
2025-04-14 10:59:28,-50,60,4.61,0
2025-04-14 10:59:38,-50,60,2.97,0
2025-04-14 10:59:48,-50,60,2.26,0
2025-04-14 10:59:58,-50,60,4.55,0
2025-04-14 11:00:08,-50,60,4.74,0
2025-04-14 11:00:18,-49,61,3.41,0
2025-04-14 11:00:28,-49,61,4.3,0
2025-04-14 11:00:38,-50,60,4.26,0
2025-04-14 11:00:48,-49,61,4.33,0
2025-04-14 11:00:58,-50,60,4.88,0
2025-04-14 11:01:08,-51,61,4.27,0
2025-04-14 11:01:18,-49,61,3.67,0
2025-04-14 11:01:28,-50,60,4.6,0
2025-04-14 11:01:38,-50,60,4.43,0
2025-04-14 11:01:48,-50,60,5.09,0
2025-04-14 11:01:58,-49,61,3.05,0
2025-04-14 11:02:08,-50,60,4.03,0
2025-04-14 11:02:18,-49,61,4.18,0
2025-04-14 11:02:28,-49,61,4.82,0
2025-04-14 11:02:38,-49,61,4.16,0
2025-04-14 11:02:48,-49,61,3.95,0
2025-04-14 11:02:58,-49,61,6.58,0
2025-04-14 11:03:08,-49,61,2.85,0
2025-04-14 11:03:18,-49,61,6.79,0
2025-04-14 11:03:28,-50,60,4.1,0
2025-04-14 11:03:38,-50,60,6.69,0
2025-04-14 11:03:48,-50,60,2.55,0
2025-04-14 11:03:59,-49,61,3.93,0
2025-04-14 11:04:09,-50,60,3.25,0
2025-04-14 11:04:19,-49,61,6.39,0
2025-04-14 11:04:29,-49,61,6.3,0
2025-04-14 11:04:39,-50,60,4.11,0
2025-04-14 11:04:49,-50,60,4.03,0
2025-04-14 11:04:59,-50,60,9.77,0
2025-04-14 11:05:09,-49,61,3.41,0
2025-04-14 11:05:19,-49,61,4.65,0
2025-04-14 11:05:29,-49,61,3.76,0
2025-04-14 11:05:39,-50,60,4.73,0
2025-04-14 11:05:49,-50,60,3.94,0
2025-04-14 11:05:59,-50,60,2.84,0
2025-04-14 11:06:09,-50,60,4.75,0
2025-04-14 11:06:19,-49,61,4.53,0
2025-04-14 11:06:29,-50,60,2.62,0
2025-04-14 11:06:39,-50,60,3.63,0
2025-04-14 11:06:49,-50,61,8.88,0
2025-04-14 11:06:59,-49,61,4.25,0
2025-04-14 11:07:09,-49,61,3.83,0
2025-04-14 11:07:19,-50,60,7.48,0
2025-04-14 11:07:29,-50,60,4.13,0
2025-04-14 11:07:39,-50,60,3.19,0
2025-04-14 11:07:49,-50,60,5.37,0
2025-04-14 11:07:59,-50,60,6.1,0
2025-04-14 11:08:09,-50,60,3.42,0
2025-04-14 11:08:19,-50,60,7.26,0
2025-04-14 11:08:29,-48,62,4.46,0
2025-04-14 11:08:39,-49,61,3.68,0
2025-04-14 11:08:49,-49,61,13.5,0
2025-04-14 11:08:59,-49,61,6.21,0
2025-04-14 11:09:09,-49,61,7.11,0
2025-04-14 11:09:19,-49,61,4.03,0
2025-04-14 11:09:29,-49,61,5.22,0
2025-04-14 11:09:39,-49,61,4.05,0
2025-04-14 11:09:49,-50,60,3.37,0
2025-04-14 11:09:59,-50,60,4.32,0
2025-04-14 11:10:09,-51,59,4.02,0
2025-04-14 11:10:19,-50,60,5.78,0
2025-04-14 11:10:29,-50,60,5.0,0
2025-04-14 11:10:39,-50,60,5.87,0
2025-04-14 11:10:49,-50,60,7.62,0
2025-04-14 11:10:59,-49,61,6.67,0
2025-04-14 11:11:09,-49,61,4.56,0
2025-04-14 11:11:19,-50,60,7.17,0
2025-04-14 11:11:29,-49,61,4.74,0
2025-04-14 11:11:39,-49,61,4.56,0
2025-04-14 11:11:49,-49,61,3.21,0
2025-04-14 11:11:59,-51,59,6.43,0
2025-04-14 11:12:09,-50,60,6.8,0
2025-04-14 11:12:19,-50,60,6.55,0
2025-04-14 11:12:29,-50,60,5.98,0
2025-04-14 11:12:39,-50,60,5.22,0
2025-04-14 11:12:49,-48,62,6.64,0
2025-04-14 11:12:59,-48,62,7.59,0
2025-04-14 11:13:09,-48,62,4.62,0
2025-04-14 11:13:20,-48,62,2.98,0
2025-04-14 11:13:30,-48,62,6.69,0
2025-04-14 11:13:40,-48,62,3.06,0
2025-04-14 11:13:50,-48,62,4.2,0
2025-04-14 11:14:00,-49,61,3.78,0
2025-04-14 11:14:10,-49,61,4.62,0
2025-04-14 11:14:20,-49,61,3.33,0
2025-04-14 11:14:30,-50,60,4.18,0
2025-04-14 11:14:40,-49,61,5.21,0
2025-04-14 11:14:50,-50,60,5.52,0
2025-04-14 11:15:00,-49,61,5.5,0
2025-04-14 11:15:10,-49,61,4.4,0
2025-04-14 11:15:20,-49,61,4.59,0
2025-04-14 11:15:30,-49,61,7.75,0
2025-04-14 11:15:40,-56,54,3.73,0
2025-04-14 11:15:50,-49,61,3.68,0
2025-04-14 11:16:00,-49,61,4.8,0
2025-04-14 11:16:10,-49,61,5.68,0
2025-04-14 11:16:20,-48,62,3.97,0
2025-04-14 11:16:30,-48,62,7.14,0
2025-04-14 11:16:40,-48,62,5.58,0
2025-04-14 11:16:50,-49,61,6.81,0
2025-04-14 11:17:00,-48,62,6.62,0
2025-04-14 11:17:10,-48,62,6.57,0
2025-04-14 11:17:20,-48,62,6.4,0
2025-04-14 11:17:30,-49,61,6.32,0
2025-04-14 11:17:40,-49,61,6.1,0
2025-04-14 11:17:50,-49,61,3.11,0
2025-04-14 11:18:00,-48,62,5.18,0
2025-04-14 11:18:10,-49,61,4.22,0
2025-04-14 11:18:20,-48,62,5.15,0
2025-04-14 11:18:30,-49,61,6.62,0
2025-04-14 11:18:40,-49,61,6.22,0
2025-04-14 11:18:50,-49,61,5.57,0
2025-04-14 11:19:00,-49,61,3.87,0
2025-04-14 11:19:10,-49,61,5.25,0
2025-04-14 11:19:20,-49,61,2.75,0
2025-04-14 11:19:30,-48,62,9.16,0
2025-04-14 11:19:40,-49,61,7.19,0
2025-04-14 11:19:50,-49,61,8.04,0
2025-04-14 11:20:00,-49,61,6.34,0
2025-04-14 11:20:10,-49,61,4.54,0
2025-04-14 11:20:20,-49,61,7.33,0
2025-04-14 11:20:30,-49,61,6.27,0
2025-04-14 11:20:40,-51,59,5.23,0
2025-04-14 11:20:50,-49,61,6.47,0
2025-04-14 11:21:00,-50,60,6.5,0
2025-04-14 11:21:10,-50,60,5.12,0
2025-04-14 11:21:20,-50,60,6.63,0
2025-04-14 11:21:30,-49,61,6.88,0
2025-04-14 11:21:40,-49,61,7.06,0
2025-04-14 11:21:50,-50,60,5.27,0
2025-04-14 11:22:00,-49,61,5.84,0
2025-04-14 11:22:10,-49,61,2.94,0
2025-04-14 11:22:20,-49,61,6.5,0
2025-04-14 11:22:30,-49,61,4.42,0
2025-04-14 11:22:40,-50,60,5.16,0
2025-04-14 11:22:51,-50,60,5.97,0
2025-04-14 11:23:01,-49,61,6.77,0
2025-04-14 11:23:11,-49,61,5.24,0
2025-04-14 11:23:21,-50,60,3.53,0
2025-04-14 11:23:31,-49,61,9.68,0
2025-04-14 11:23:41,-49,61,3.88,0
2025-04-14 11:23:51,-49,61,4.18,0
2025-04-14 11:24:01,-49,61,4.33,0
2025-04-14 11:24:11,-50,60,9.04,0
2025-04-14 11:24:21,-50,60,3.82,0
2025-04-14 11:24:31,-50,60,11.1,0
2025-04-14 11:24:41,-50,60,5.99,0
2025-04-14 11:24:51,-50,60,4.25,0
2025-04-14 11:25:01,-50,60,4.29,0
2025-04-14 11:25:11,-49,61,3.01,0
2025-04-14 11:25:21,-49,61,4.22,0
2025-04-14 11:25:31,-50,60,7.05,0
2025-04-14 11:25:41,-49,61,3.95,0
2025-04-14 11:25:51,-50,60,4.55,0
2025-04-14 11:26:01,-49,61,3.88,0
2025-04-14 11:26:11,-50,60,3.95,0
2025-04-14 11:26:21,-49,61,3.96,0
2025-04-14 11:26:31,-49,61,21.2,0
2025-04-14 11:26:41,-49,61,2.95,0
2025-04-14 11:26:51,-50,60,4.58,0
2025-04-14 11:27:01,-50,60,2.3,0
2025-04-14 11:27:11,-50,60,4.7,0
2025-04-14 11:27:21,-49,61,3.89,0
2025-04-14 11:27:31,-50,60,4.57,0
2025-04-14 11:27:41,-50,60,3.07,0
2025-04-14 11:27:51,-50,60,7.67,0
2025-04-14 11:28:01,-50,60,7.06,0
2025-04-14 11:28:11,-49,61,5.6,0
2025-04-14 11:28:21,-49,61,3.59,0
2025-04-14 11:28:31,-49,61,4.44,0
2025-04-14 11:28:41,-51,59,3.37,0
2025-04-14 11:28:51,-49,61,4.17,0
2025-04-14 11:29:01,-50,60,15.2,0
2025-04-14 11:29:11,-49,61,24.0,0
2025-04-14 11:29:21,-50,60,19.2,0
2025-04-14 11:29:31,-50,60,15.2,0
2025-04-14 11:29:41,-50,60,72.2,0
2025-04-14 11:29:51,-49,61,12.8,0
2025-04-14 11:30:01,-49,61,48.1,0
2025-04-14 11:30:11,-49,61,19.1,0
2025-04-14 11:30:21,-49,61,24.3,0
2025-04-14 11:30:32,-49,61,23.9,0
2025-04-14 11:30:42,-50,60,63.3,0
2025-04-14 11:30:52,-49,61,32.2,0
2025-04-14 11:31:02,-50,60,7.15,0
2025-04-14 11:31:12,-49,61,84.9,0
2025-04-14 11:31:22,-49,61,25.7,0
2025-04-14 11:31:32,-49,61,8.36,0
2025-04-14 11:31:42,-49,61,4.73,0
2025-04-14 11:31:52,-49,61,98.8,0
2025-04-14 11:32:02,-50,60,26.1,0
2025-04-14 11:32:12,-50,60,14.0,0
2025-04-14 11:32:22,-49,61,19.7,0
2025-04-14 11:32:32,-49,61,6.24,0
2025-04-14 11:32:42,-50,60,10.4,0
2025-04-14 11:32:52,-50,60,5.38,0
2025-04-14 11:33:02,-49,61,4.56,0
2025-04-14 11:33:12,-49,61,5.52,0
2025-04-14 11:33:22,-49,61,5.38,0
2025-04-14 11:33:32,-50,60,8.32,0
2025-04-14 11:33:42,-48,62,13.3,0
2025-04-14 11:33:52,-49,61,5.34,0
2025-04-14 11:34:02,-49,61,3.51,0
2025-04-14 11:34:12,-49,61,3.87,0
2025-04-14 11:34:22,-49,61,4.25,0
2025-04-14 11:34:32,-49,61,4.03,0
2025-04-14 11:34:42,-49,61,3.95,0
2025-04-14 11:34:52,-50,60,4.13,0
2025-04-14 11:35:02,-50,60,4.36,0
2025-04-14 11:35:12,-50,60,4.58,0
2025-04-14 11:35:22,-50,60,2.13,0
2025-04-14 11:35:32,-50,60,2.87,0
2025-04-14 11:35:42,-50,60,4.48,0
2025-04-14 11:35:52,-49,61,6.05,0
2025-04-14 11:36:02,-50,60,3.48,0
2025-04-14 11:36:12,-49,61,7.05,0
2025-04-14 11:36:23,-50,60,4.92,0
2025-04-14 11:36:33,-48,62,3.91,0
2025-04-14 11:36:43,-49,61,3.16,0
2025-04-14 11:36:53,-49,61,5.77,0
2025-04-14 11:37:03,-49,61,3.38,0
2025-04-14 11:37:13,-50,60,3.8,0
2025-04-14 11:37:23,-50,60,5.41,0
2025-04-14 11:37:33,-49,61,7.44,0
2025-04-14 11:37:43,-49,61,2.7,0
2025-04-14 11:37:53,-49,61,3.28,0
2025-04-14 11:38:03,-50,60,6.51,0
2025-04-14 11:38:13,-49,61,5.58,0
2025-04-14 11:38:23,-49,61,8.04,0
2025-04-14 11:38:33,-50,60,3.88,0
2025-04-14 11:38:43,-49,61,4.43,0
2025-04-14 11:38:53,-50,60,4.05,0
2025-04-14 11:39:03,-50,60,3.13,0
2025-04-14 11:39:13,-50,60,4.37,0
2025-04-14 11:39:23,-50,60,12.9,0
2025-04-14 11:39:33,-50,60,4.59,0
2025-04-14 11:39:43,-50,60,3.82,0
2025-04-14 11:39:53,-50,60,3.3,0
2025-04-14 11:40:03,-50,60,4.22,0
2025-04-14 11:40:13,-50,60,4.63,0
2025-04-14 11:40:23,-50,60,8.69,0
2025-04-14 11:40:33,-50,60,3.21,0
2025-04-14 11:40:43,-50,60,4.27,0
2025-04-14 11:40:53,-50,60,4.42,0
2025-04-14 11:41:03,-50,60,4.49,0
2025-04-14 11:41:13,-50,60,5.94,0
2025-04-14 11:41:23,-50,60,3.87,0
2025-04-14 11:41:33,-50,60,23.5,0
2025-04-14 11:41:43,-51,59,8.31,0
2025-04-14 11:41:53,-49,61,3.8,0
2025-04-14 11:42:03,-49,61,3.91,0
2025-04-14 11:42:13,-50,60,4.3,0
2025-04-14 11:42:23,-50,60,3.69,0
2025-04-14 11:42:33,-50,60,3.55,0
2025-04-14 11:42:43,-50,60,6.77,0
2025-04-14 11:42:53,-50,60,4.27,0
2025-04-14 11:43:03,-51,59,2.9,0
2025-04-14 11:43:13,-50,60,7.08,0
2025-04-14 11:43:23,-50,60,3.58,0
2025-04-14 11:43:33,-50,60,4.4,0
2025-04-14 11:43:43,-50,60,4.07,0
2025-04-14 11:43:53,-50,60,4.21,0
2025-04-14 11:44:03,-51,59,2.5,0
2025-04-14 11:44:13,-50,60,6.61,0
2025-04-14 11:44:23,-49,61,7.36,0
2025-04-14 11:44:33,-49,61,4.55,0
2025-04-14 11:44:43,-49,61,4.22,0
2025-04-14 11:44:53,-49,61,7.11,0
2025-04-14 11:45:03,-50,60,4.1,0
2025-04-14 11:45:13,-50,60,7.82,0
2025-04-14 11:45:23,-50,60,3.88,0
2025-04-14 11:45:33,-50,60,2.46,0
2025-04-14 11:45:43,-50,60,7.5,0
2025-04-14 11:45:54,-50,60,3.3,0
2025-04-14 11:46:04,-50,60,3.88,0
2025-04-14 11:46:14,-50,60,4.66,0
2025-04-14 11:46:24,-52,58,2.79,0
2025-04-14 11:46:34,-50,60,2.67,0
2025-04-14 11:46:44,-50,60,5.64,0
2025-04-14 11:46:54,-50,60,3.09,0
2025-04-14 11:47:04,-49,61,4.24,0
2025-04-14 11:47:14,-49,61,3.97,0
2025-04-14 11:47:24,-49,61,4.48,0
2025-04-14 11:47:34,-50,60,7.42,0
2025-04-14 11:47:44,-49,61,5.39,0
2025-04-14 11:47:54,-49,61,4.36,0
2025-04-14 11:48:04,-49,61,4.27,0
2025-04-14 11:48:14,-49,61,4.44,0
2025-04-14 11:48:24,-49,61,3.72,0
2025-04-14 11:48:34,-49,61,7.19,0
2025-04-14 11:48:44,-49,61,6.79,0
2025-04-14 11:48:54,-49,61,2.79,0
2025-04-14 11:49:04,-49,61,4.92,0
2025-04-14 11:49:14,-50,60,3.07,0
2025-04-14 11:49:24,-49,61,4.66,0
2025-04-14 11:49:34,-49,61,4.66,0
2025-04-14 11:49:44,-49,61,6.17,0
2025-04-14 11:49:54,-49,61,4.27,0
2025-04-14 11:50:04,-50,60,3.27,0
2025-04-14 11:50:14,-50,60,6.68,0
2025-04-14 11:50:24,-49,61,3.78,0
2025-04-14 11:50:34,-51,59,3.3,0
2025-04-14 11:50:44,-51,59,3.22,0
2025-04-14 11:50:54,-51,59,4.75,0
2025-04-14 11:51:04,-51,59,3.92,0
2025-04-14 11:51:14,-51,59,2.99,0
2025-04-14 11:51:24,-50,60,3.24,0
2025-04-14 11:51:34,-49,61,5.19,0
2025-04-14 11:51:44,-49,61,3.1,0
2025-04-14 11:51:54,-50,60,2.46,0
2025-04-14 11:52:04,-49,61,4.19,0
2025-04-14 11:52:14,-48,62,4.5,0
2025-04-14 11:52:24,-49,61,5.96,0
2025-04-14 11:52:34,-48,62,6.52,0
2025-04-14 11:52:44,-49,61,3.38,0
2025-04-14 11:52:54,-50,60,6.48,0
2025-04-14 11:53:04,-51,59,4.03,0
2025-04-14 11:53:14,-51,59,6.44,0
2025-04-14 11:53:24,-50,60,3.56,0
2025-04-14 11:53:34,-51,59,4.27,0
2025-04-14 11:53:44,-50,60,3.85,0
2025-04-14 11:53:54,-50,60,4.56,0
2025-04-14 11:54:04,-52,58,4.19,0
2025-04-14 11:54:14,-51,59,3.62,0
2025-04-14 11:54:24,-51,59,3.43,0
2025-04-14 11:54:34,-51,59,3.76,0
2025-04-14 11:54:44,-50,60,7.5,0
2025-04-14 11:54:54,-50,60,3.4,0
2025-04-14 11:55:04,-51,59,5.92,0
2025-04-14 11:55:14,-50,60,4.28,0
2025-04-14 11:55:24,-50,60,5.87,0
2025-04-14 11:55:34,-50,60,7.4,0
2025-04-14 11:55:45,-50,60,4.07,0
2025-04-14 11:55:55,-50,60,3.9,0
2025-04-14 11:56:05,-49,61,4.23,0
2025-04-14 11:56:15,-50,60,4.04,0
2025-04-14 11:56:25,-50,60,4.68,0
2025-04-14 11:56:35,-50,60,8.32,0
2025-04-14 11:56:45,-51,59,3.03,0
2025-04-14 11:56:55,-50,60,3.75,0
2025-04-14 11:57:05,-50,60,2.61,0
2025-04-14 11:57:15,-50,60,3.0,0
2025-04-14 11:57:25,-51,59,2.72,0
2025-04-14 11:57:35,-51,59,6.15,0
2025-04-14 11:57:45,-51,59,8.04,0
2025-04-14 11:57:55,-50,60,4.61,0
2025-04-14 11:58:05,-50,60,4.19,0
2025-04-14 11:58:15,-50,60,7.35,0
2025-04-14 11:58:25,-50,60,5.64,0
2025-04-14 11:58:35,-50,60,3.42,0
2025-04-14 11:58:45,-50,60,4.24,0
2025-04-14 11:58:55,-50,60,4.19,0
2025-04-14 11:59:05,-50,60,4.7,0
2025-04-14 11:59:15,-50,60,3.9,0
2025-04-14 11:59:25,-51,60,5.27,0
2025-04-14 11:59:35,-50,60,5.09,0
2025-04-14 11:59:45,-50,60,6.72,0
2025-04-14 11:59:55,-50,60,4.03,0
2025-04-14 12:00:05,-50,60,3.53,0
2025-04-14 12:00:15,-50,60,3.19,0
2025-04-14 12:00:25,-50,60,3.68,0
2025-04-14 12:00:35,-50,60,3.44,0
2025-04-14 12:00:45,-50,60,6.12,0
2025-04-14 12:00:55,-50,60,4.3,0
2025-04-14 12:01:05,-50,60,3.18,0
2025-04-14 12:01:15,-50,60,8.08,0
2025-04-14 12:01:25,-50,60,2.57,0
2025-04-14 12:01:35,-50,60,3.57,0
2025-04-14 12:01:45,-50,60,4.47,0
2025-04-14 12:01:55,-50,60,2.93,0
2025-04-14 12:02:05,-50,60,3.49,0
2025-04-14 12:02:15,-50,60,3.77,0
2025-04-14 12:02:25,-50,60,3.98,0
2025-04-14 12:02:35,-50,60,3.24,0
2025-04-14 12:02:45,-50,60,4.13,0
2025-04-14 12:02:55,-50,60,6.0,0
2025-04-14 12:03:05,-51,60,3.52,0
2025-04-14 12:03:15,-50,60,4.13,0
2025-04-14 12:03:25,-50,60,2.37,0
2025-04-14 12:03:35,-50,60,6.05,0
2025-04-14 12:03:45,-51,59,4.65,0
2025-04-14 12:03:55,-50,60,3.42,0
2025-04-14 12:04:05,-51,59,5.08,0
2025-04-14 12:04:15,-50,60,3.92,0
2025-04-14 12:04:25,-51,59,3.26,0
2025-04-14 12:04:35,-51,59,3.95,0
2025-04-14 12:04:45,-50,60,7.15,0
2025-04-14 12:04:55,-50,60,4.12,0
2025-04-14 12:05:05,-51,59,3.25,0
2025-04-14 12:05:15,-50,60,3.19,0
2025-04-14 12:05:25,-50,60,4.3,0
2025-04-14 12:05:36,-50,60,3.38,0
2025-04-14 12:05:46,-51,59,2.69,0
